Seq 0 , 2.00
Seq 1 , 3.00

Seq 31440 , 1.26ms, Time Mon Mar  7 18:41:55 2016

Seq 31441 , 1.25ms, Time Mon Mar  7 18:41:56 2016

Seq 31442 , 1.24ms, Time Mon Mar  7 18:41:57 2016

Seq 31443 , 1.23ms, Time Mon Mar  7 18:41:58 2016

Seq 31444 , 1.34ms, Time Mon Mar  7 18:41:59 2016

Seq 31445 , 1.30ms, Time Mon Mar  7 18:42:00 2016

Seq 31446 , 1.24ms, Time Mon Mar  7 18:42:01 2016

Seq 31447 , 1.36ms, Time Mon Mar  7 18:42:02 2016

Seq 31448 , 1.22ms, Time Mon Mar  7 18:42:03 2016

Seq 31449 , 1.23ms, Time Mon Mar  7 18:42:04 2016

Seq 31450 , 1.28ms, Time Mon Mar  7 18:42:05 2016

Seq 31451 , 1.24ms, Time Mon Mar  7 18:42:06 2016

Seq 31452 , 1.23ms, Time Mon Mar  7 18:42:07 2016

Seq 31453 , 1.48ms, Time Mon Mar  7 18:42:08 2016

Seq 31454 , 1.30ms, Time Mon Mar  7 18:42:09 2016

Seq 31455 , 1.22ms, Time Mon Mar  7 18:42:10 2016

Seq 31456 , 1.24ms, Time Mon Mar  7 18:42:11 2016

Seq 31457 , 1.22ms, Time Mon Mar  7 18:42:12 2016

Seq 31458 , 1.23ms, Time Mon Mar  7 18:42:13 2016

Seq 31459 , 1.46ms, Time Mon Mar  7 18:42:14 2016

Seq 31460 , 1.30ms, Time Mon Mar  7 18:42:15 2016

Seq 31461 , 1.24ms, Time Mon Mar  7 18:42:16 2016

Seq 31462 , 1.30ms, Time Mon Mar  7 18:42:17 2016

Seq 31463 , 1.24ms, Time Mon Mar  7 18:42:18 2016

Seq 31464 , 1.22ms, Time Mon Mar  7 18:42:19 2016

Seq 31465 , 1.51ms, Time Mon Mar  7 18:42:20 2016

Seq 31466 , 1.22ms, Time Mon Mar  7 18:42:21 2016

Seq 31467 , 1.23ms, Time Mon Mar  7 18:42:22 2016

Seq 31468 , 1.25ms, Time Mon Mar  7 18:42:23 2016

Seq 31469 , 1.25ms, Time Mon Mar  7 18:42:24 2016

Seq 31470 , 1.23ms, Time Mon Mar  7 18:42:25 2016

Seq 31471 , 1.26ms, Time Mon Mar  7 18:42:26 2016

Seq 31472 , 1.25ms, Time Mon Mar  7 18:42:27 2016

Seq 31473 , 1.21ms, Time Mon Mar  7 18:42:28 2016

Seq 31474 , 1.26ms, Time Mon Mar  7 18:42:29 2016

Seq 31475 , 1.23ms, Time Mon Mar  7 18:42:30 2016

Seq 31476 , 1.20ms, Time Mon Mar  7 18:42:31 2016

Seq 31477 , 1.49ms, Time Mon Mar  7 18:42:32 2016

Seq 31478 , 1.28ms, Time Mon Mar  7 18:42:33 2016

Seq 31479 , 1.42ms, Time Mon Mar  7 18:42:34 2016

Seq 31480 , 1.22ms, Time Mon Mar  7 18:42:35 2016

Seq 31481 , 1.40ms, Time Mon Mar  7 18:42:36 2016

Seq 31482 , 1.22ms, Time Mon Mar  7 18:42:37 2016

Seq 31483 , 1.25ms, Time Mon Mar  7 18:42:38 2016

Seq 31484 , 1.23ms, Time Mon Mar  7 18:42:39 2016

Seq 31485 , 1.28ms, Time Mon Mar  7 18:42:40 2016

Seq 31486 , 1.22ms, Time Mon Mar  7 18:42:41 2016

Seq 31487 , 1.22ms, Time Mon Mar  7 18:42:42 2016

Seq 31488 , 1.21ms, Time Mon Mar  7 18:42:43 2016

Seq 31489 , 1.33ms, Time Mon Mar  7 18:42:44 2016

Seq 31490 , 1.34ms, Time Mon Mar  7 18:42:45 2016

Seq 31491 , 1.34ms, Time Mon Mar  7 18:42:46 2016

Seq 31492 , 1.28ms, Time Mon Mar  7 18:42:47 2016

Seq 31493 , 1.24ms, Time Mon Mar  7 18:42:48 2016

Seq 31494 , 1.30ms, Time Mon Mar  7 18:42:49 2016

Seq 31495 , 1.47ms, Time Mon Mar  7 18:42:50 2016

Seq 31496 , 1.26ms, Time Mon Mar  7 18:42:51 2016

Seq 31497 , 1.23ms, Time Mon Mar  7 18:42:52 2016

Seq 31498 , 1.22ms, Time Mon Mar  7 18:42:53 2016

Seq 31499 , 1.23ms, Time Mon Mar  7 18:42:54 2016

Seq 31500 , 1.26ms, Time Mon Mar  7 18:42:55 2016

Seq 31501 , 1.49ms, Time Mon Mar  7 18:42:56 2016

Seq 31502 , 1.24ms, Time Mon Mar  7 18:42:57 2016

Seq 31503 , 1.25ms, Time Mon Mar  7 18:42:58 2016

Seq 31504 , 1.24ms, Time Mon Mar  7 18:42:59 2016

Seq 31505 , 1.24ms, Time Mon Mar  7 18:43:00 2016

Seq 31506 , 1.23ms, Time Mon Mar  7 18:43:01 2016

Seq 31507 , 1.43ms, Time Mon Mar  7 18:43:02 2016

Seq 31508 , 1.24ms, Time Mon Mar  7 18:43:03 2016

Seq 31509 , 1.23ms, Time Mon Mar  7 18:43:04 2016

Seq 31510 , 1.23ms, Time Mon Mar  7 18:43:05 2016

Seq 31511 , 1.22ms, Time Mon Mar  7 18:43:06 2016

Seq 31512 , 1.34ms, Time Mon Mar  7 18:43:07 2016

Seq 31513 , 1.44ms, Time Mon Mar  7 18:43:08 2016

Seq 31514 , 1.29ms, Time Mon Mar  7 18:43:09 2016

Seq 31515 , 1.25ms, Time Mon Mar  7 18:43:10 2016

Seq 31516 , 1.23ms, Time Mon Mar  7 18:43:11 2016

Seq 31517 , 1.23ms, Time Mon Mar  7 18:43:12 2016

Seq 31518 , 1.29ms, Time Mon Mar  7 18:43:13 2016

Seq 31519 , 1.39ms, Time Mon Mar  7 18:43:14 2016

Seq 31520 , 1.24ms, Time Mon Mar  7 18:43:15 2016

Seq 31521 , 1.32ms, Time Mon Mar  7 18:43:16 2016

Seq 31522 , 1.26ms, Time Mon Mar  7 18:43:17 2016

Seq 31523 , 1.26ms, Time Mon Mar  7 18:43:18 2016

Seq 31524 , 1.25ms, Time Mon Mar  7 18:43:19 2016

Seq 31525 , 1.47ms, Time Mon Mar  7 18:43:20 2016

Seq 31526 , 1.27ms, Time Mon Mar  7 18:43:21 2016

Seq 31527 , 1.23ms, Time Mon Mar  7 18:43:22 2016

Seq 31528 , 1.24ms, Time Mon Mar  7 18:43:23 2016

Seq 31529 , 1.33ms, Time Mon Mar  7 18:43:24 2016

Seq 31530 , 1.28ms, Time Mon Mar  7 18:43:25 2016

Seq 31531 , 1.27ms, Time Mon Mar  7 18:43:26 2016

Seq 31532 , 1.27ms, Time Mon Mar  7 18:43:27 2016

Seq 31533 , 1.25ms, Time Mon Mar  7 18:43:28 2016

Seq 31534 , 1.24ms, Time Mon Mar  7 18:43:29 2016

Seq 31535 , 1.22ms, Time Mon Mar  7 18:43:30 2016

Seq 31536 , 1.24ms, Time Mon Mar  7 18:43:31 2016

Seq 31537 , 1.41ms, Time Mon Mar  7 18:43:32 2016

Seq 31538 , 1.28ms, Time Mon Mar  7 18:43:33 2016

Seq 31539 , 1.25ms, Time Mon Mar  7 18:43:34 2016

Seq 31540 , 1.24ms, Time Mon Mar  7 18:43:35 2016

Seq 31541 , 1.25ms, Time Mon Mar  7 18:43:36 2016

Seq 31542 , 1.30ms, Time Mon Mar  7 18:43:37 2016

Seq 31543 , 1.47ms, Time Mon Mar  7 18:43:38 2016

Seq 31544 , 1.29ms, Time Mon Mar  7 18:43:39 2016

Seq 31545 , 1.24ms, Time Mon Mar  7 18:43:40 2016

Seq 31546 , 1.24ms, Time Mon Mar  7 18:43:41 2016

Seq 31547 , 1.25ms, Time Mon Mar  7 18:43:42 2016

Seq 31548 , 1.22ms, Time Mon Mar  7 18:43:43 2016

Seq 31549 , 1.55ms, Time Mon Mar  7 18:43:44 2016

Seq 31550 , 1.29ms, Time Mon Mar  7 18:43:45 2016

Seq 31551 , 1.25ms, Time Mon Mar  7 18:43:46 2016

Seq 31552 , 1.22ms, Time Mon Mar  7 18:43:47 2016

Seq 31553 , 1.23ms, Time Mon Mar  7 18:43:48 2016

Seq 31554 , 1.29ms, Time Mon Mar  7 18:43:49 2016

Seq 31555 , 1.40ms, Time Mon Mar  7 18:43:50 2016

Seq 31556 , 1.22ms, Time Mon Mar  7 18:43:51 2016

Seq 31557 , 1.23ms, Time Mon Mar  7 18:43:52 2016

Seq 31558 , 1.23ms, Time Mon Mar  7 18:43:53 2016

Seq 31559 , 1.21ms, Time Mon Mar  7 18:43:54 2016

Seq 31560 , 1.22ms, Time Mon Mar  7 18:43:55 2016

Seq 31561 , 1.25ms, Time Mon Mar  7 18:43:56 2016

Seq 31562 , 1.24ms, Time Mon Mar  7 18:43:57 2016

Seq 31563 , 1.23ms, Time Mon Mar  7 18:43:58 2016

Seq 31564 , 1.21ms, Time Mon Mar  7 18:43:59 2016

Seq 31565 , 1.23ms, Time Mon Mar  7 18:44:00 2016

Seq 31566 , 1.23ms, Time Mon Mar  7 18:44:01 2016

Seq 31567 , 1.48ms, Time Mon Mar  7 18:44:02 2016

Seq 31568 , 1.24ms, Time Mon Mar  7 18:44:03 2016

Seq 31569 , 1.30ms, Time Mon Mar  7 18:44:04 2016

Seq 31570 , 1.37ms, Time Mon Mar  7 18:44:05 2016

Seq 31571 , 1.33ms, Time Mon Mar  7 18:44:06 2016

Seq 31572 , 1.21ms, Time Mon Mar  7 18:44:07 2016

Seq 31573 , 1.29ms, Time Mon Mar  7 18:44:08 2016

Seq 31574 , 1.24ms, Time Mon Mar  7 18:44:09 2016

Seq 31575 , 1.21ms, Time Mon Mar  7 18:44:10 2016

Seq 31576 , 1.30ms, Time Mon Mar  7 18:44:11 2016

Seq 31577 , 1.24ms, Time Mon Mar  7 18:44:12 2016

Seq 31578 , 1.25ms, Time Mon Mar  7 18:44:13 2016

Seq 31579 , 1.42ms, Time Mon Mar  7 18:44:14 2016

Seq 31580 , 1.24ms, Time Mon Mar  7 18:44:15 2016

Seq 31581 , 1.29ms, Time Mon Mar  7 18:44:16 2016

Seq 31582 , 1.25ms, Time Mon Mar  7 18:44:17 2016

Seq 31583 , 1.25ms, Time Mon Mar  7 18:44:18 2016

Seq 31584 , 1.22ms, Time Mon Mar  7 18:44:19 2016

Seq 31585 , 1.45ms, Time Mon Mar  7 18:44:20 2016

Seq 31586 , 1.24ms, Time Mon Mar  7 18:44:21 2016

Seq 31587 , 1.25ms, Time Mon Mar  7 18:44:22 2016

Seq 31588 , 1.23ms, Time Mon Mar  7 18:44:23 2016

Seq 31589 , 1.29ms, Time Mon Mar  7 18:44:24 2016

Seq 31590 , 1.25ms, Time Mon Mar  7 18:44:25 2016

Seq 31591 , 1.28ms, Time Mon Mar  7 18:44:26 2016

Seq 31592 , 1.25ms, Time Mon Mar  7 18:44:27 2016

Seq 31593 , 1.25ms, Time Mon Mar  7 18:44:28 2016

Seq 31594 , 1.26ms, Time Mon Mar  7 18:44:29 2016

Seq 31595 , 1.23ms, Time Mon Mar  7 18:44:30 2016

Seq 31596 , 1.24ms, Time Mon Mar  7 18:44:31 2016

Seq 31597 , 1.40ms, Time Mon Mar  7 18:44:32 2016

Seq 31598 , 1.25ms, Time Mon Mar  7 18:44:33 2016

Seq 31599 , 1.32ms, Time Mon Mar  7 18:44:34 2016

Seq 31600 , 1.26ms, Time Mon Mar  7 18:44:35 2016

Seq 31601 , 1.25ms, Time Mon Mar  7 18:44:36 2016

Seq 31602 , 1.28ms, Time Mon Mar  7 18:44:37 2016

Seq 31603 , 1.42ms, Time Mon Mar  7 18:44:38 2016

Seq 31604 , 1.24ms, Time Mon Mar  7 18:44:39 2016

Seq 31605 , 1.28ms, Time Mon Mar  7 18:44:40 2016

Seq 31606 , 1.24ms, Time Mon Mar  7 18:44:41 2016

Seq 31607 , 1.26ms, Time Mon Mar  7 18:44:42 2016

Seq 31608 , 1.22ms, Time Mon Mar  7 18:44:43 2016

Seq 31609 , 1.57ms, Time Mon Mar  7 18:44:44 2016

Seq 31610 , 1.25ms, Time Mon Mar  7 18:44:45 2016

Seq 31611 , 1.32ms, Time Mon Mar  7 18:44:46 2016

Seq 31612 , 1.28ms, Time Mon Mar  7 18:44:47 2016

Seq 31613 , 1.23ms, Time Mon Mar  7 18:44:48 2016

Seq 31614 , 1.23ms, Time Mon Mar  7 18:44:49 2016

Seq 31615 , 1.47ms, Time Mon Mar  7 18:44:50 2016

Seq 31616 , 1.21ms, Time Mon Mar  7 18:44:51 2016

Seq 31617 , 1.23ms, Time Mon Mar  7 18:44:52 2016

Seq 31618 , 1.27ms, Time Mon Mar  7 18:44:53 2016

Seq 31619 , 1.32ms, Time Mon Mar  7 18:44:54 2016

Seq 31620 , 1.26ms, Time Mon Mar  7 18:44:55 2016

Seq 31621 , 1.37ms, Time Mon Mar  7 18:44:56 2016

Seq 31622 , 1.26ms, Time Mon Mar  7 18:44:57 2016

Seq 31623 , 1.22ms, Time Mon Mar  7 18:44:58 2016

Seq 31624 , 1.23ms, Time Mon Mar  7 18:44:59 2016

Seq 31625 , 1.28ms, Time Mon Mar  7 18:45:00 2016

Seq 31626 , 1.29ms, Time Mon Mar  7 18:45:01 2016

Seq 31627 , 1.47ms, Time Mon Mar  7 18:45:02 2016

Seq 31628 , 1.23ms, Time Mon Mar  7 18:45:03 2016

Seq 31629 , 1.26ms, Time Mon Mar  7 18:45:04 2016

Seq 31630 , 1.25ms, Time Mon Mar  7 18:45:05 2016

Seq 31631 , 1.23ms, Time Mon Mar  7 18:45:06 2016

Seq 31632 , 1.25ms, Time Mon Mar  7 18:45:07 2016

Seq 31633 , 1.31ms, Time Mon Mar  7 18:45:08 2016

Seq 31634 , 1.23ms, Time Mon Mar  7 18:45:09 2016

Seq 31635 , 1.23ms, Time Mon Mar  7 18:45:10 2016

Seq 31636 , 1.22ms, Time Mon Mar  7 18:45:11 2016

Seq 31637 , 1.22ms, Time Mon Mar  7 18:45:12 2016

Seq 31638 , 1.25ms, Time Mon Mar  7 18:45:13 2016

Seq 31639 , 1.36ms, Time Mon Mar  7 18:45:14 2016

Seq 31640 , 1.29ms, Time Mon Mar  7 18:45:15 2016

Seq 31641 , 1.24ms, Time Mon Mar  7 18:45:16 2016

Seq 31642 , 1.26ms, Time Mon Mar  7 18:45:17 2016

Seq 31643 , 1.23ms, Time Mon Mar  7 18:45:18 2016

Seq 31644 , 1.27ms, Time Mon Mar  7 18:45:19 2016

Seq 31645 , 1.49ms, Time Mon Mar  7 18:45:20 2016

Seq 31646 , 1.31ms, Time Mon Mar  7 18:45:21 2016

Seq 31647 , 1.25ms, Time Mon Mar  7 18:45:22 2016

Seq 31648 , 1.36ms, Time Mon Mar  7 18:45:23 2016

Seq 31649 , 1.31ms, Time Mon Mar  7 18:45:24 2016

Seq 31650 , 1.32ms, Time Mon Mar  7 18:45:25 2016

Seq 31651 , 1.26ms, Time Mon Mar  7 18:45:26 2016

Seq 31652 , 1.27ms, Time Mon Mar  7 18:45:27 2016

Seq 31653 , 1.24ms, Time Mon Mar  7 18:45:28 2016

Seq 31654 , 1.29ms, Time Mon Mar  7 18:45:29 2016

Seq 31655 , 1.24ms, Time Mon Mar  7 18:45:30 2016

Seq 31656 , 1.27ms, Time Mon Mar  7 18:45:31 2016

Seq 31657 , 1.42ms, Time Mon Mar  7 18:45:32 2016

Seq 31658 , 1.23ms, Time Mon Mar  7 18:45:33 2016

Seq 31659 , 1.25ms, Time Mon Mar  7 18:45:34 2016

Seq 31660 , 1.27ms, Time Mon Mar  7 18:45:35 2016

Seq 31661 , 1.25ms, Time Mon Mar  7 18:45:36 2016

Seq 31662 , 1.30ms, Time Mon Mar  7 18:45:37 2016

Seq 31663 , 1.41ms, Time Mon Mar  7 18:45:38 2016

Seq 31664 , 1.24ms, Time Mon Mar  7 18:45:39 2016

Seq 31665 , 1.25ms, Time Mon Mar  7 18:45:41 2016

Seq 31666 , 1.25ms, Time Mon Mar  7 18:45:42 2016

Seq 31667 , 1.22ms, Time Mon Mar  7 18:45:43 2016

Seq 31668 , 1.24ms, Time Mon Mar  7 18:45:44 2016

Seq 31669 , 1.34ms, Time Mon Mar  7 18:45:45 2016

Seq 31670 , 1.25ms, Time Mon Mar  7 18:45:46 2016

Seq 31671 , 1.23ms, Time Mon Mar  7 18:45:47 2016

Seq 31672 , 1.23ms, Time Mon Mar  7 18:45:48 2016

Seq 31673 , 1.24ms, Time Mon Mar  7 18:45:49 2016

Seq 31674 , 1.32ms, Time Mon Mar  7 18:45:50 2016

Seq 31675 , 1.35ms, Time Mon Mar  7 18:45:51 2016

Seq 31676 , 1.24ms, Time Mon Mar  7 18:45:52 2016

Seq 31677 , 1.23ms, Time Mon Mar  7 18:45:53 2016

Seq 31678 , 1.23ms, Time Mon Mar  7 18:45:54 2016

Seq 31679 , 1.22ms, Time Mon Mar  7 18:45:55 2016

Seq 31680 , 1.28ms, Time Mon Mar  7 18:45:56 2016

Seq 31681 , 1.23ms, Time Mon Mar  7 18:45:57 2016

Seq 31682 , 1.23ms, Time Mon Mar  7 18:45:58 2016

Seq 31683 , 1.27ms, Time Mon Mar  7 18:45:59 2016

Seq 31684 , 1.24ms, Time Mon Mar  7 18:46:00 2016

Seq 31685 , 1.24ms, Time Mon Mar  7 18:46:01 2016

Seq 31686 , 1.23ms, Time Mon Mar  7 18:46:02 2016

Seq 31687 , 1.44ms, Time Mon Mar  7 18:46:03 2016

Seq 31688 , 1.24ms, Time Mon Mar  7 18:46:04 2016

Seq 31689 , 1.29ms, Time Mon Mar  7 18:46:05 2016

Seq 31690 , 1.25ms, Time Mon Mar  7 18:46:06 2016

Seq 31691 , 1.23ms, Time Mon Mar  7 18:46:07 2016

Seq 31692 , 1.24ms, Time Mon Mar  7 18:46:08 2016

Seq 31693 , 1.53ms, Time Mon Mar  7 18:46:09 2016

Seq 31694 , 1.21ms, Time Mon Mar  7 18:46:10 2016

Seq 31695 , 1.22ms, Time Mon Mar  7 18:46:11 2016

Seq 31696 , 1.23ms, Time Mon Mar  7 18:46:12 2016

Seq 31697 , 1.31ms, Time Mon Mar  7 18:46:13 2016

Seq 31698 , 1.24ms, Time Mon Mar  7 18:46:14 2016

Seq 31699 , 1.39ms, Time Mon Mar  7 18:46:15 2016

Seq 31700 , 1.23ms, Time Mon Mar  7 18:46:16 2016

Seq 31701 , 1.24ms, Time Mon Mar  7 18:46:17 2016

Seq 31702 , 1.26ms, Time Mon Mar  7 18:46:18 2016

Seq 31703 , 1.28ms, Time Mon Mar  7 18:46:19 2016

Seq 31704 , 1.23ms, Time Mon Mar  7 18:46:20 2016

Seq 31705 , 1.52ms, Time Mon Mar  7 18:46:21 2016

Seq 31706 , 1.27ms, Time Mon Mar  7 18:46:22 2016

Seq 31707 , 1.32ms, Time Mon Mar  7 18:46:23 2016

Seq 31708 , 1.31ms, Time Mon Mar  7 18:46:24 2016

Seq 31709 , 1.24ms, Time Mon Mar  7 18:46:25 2016

Seq 31710 , 1.25ms, Time Mon Mar  7 18:46:26 2016

Seq 31711 , 1.29ms, Time Mon Mar  7 18:46:27 2016

Seq 31712 , 1.30ms, Time Mon Mar  7 18:46:28 2016

Seq 31713 , 1.25ms, Time Mon Mar  7 18:46:29 2016

Seq 31714 , 1.24ms, Time Mon Mar  7 18:46:30 2016

Seq 31715 , 1.28ms, Time Mon Mar  7 18:46:31 2016

Seq 31716 , 1.26ms, Time Mon Mar  7 18:46:32 2016

Seq 31717 , 1.21ms, Time Mon Mar  7 18:46:33 2016

Seq 31718 , 1.24ms, Time Mon Mar  7 18:46:34 2016

Seq 31719 , 1.23ms, Time Mon Mar  7 18:46:35 2016

Seq 31720 , 1.22ms, Time Mon Mar  7 18:46:36 2016

Seq 31721 , 1.30ms, Time Mon Mar  7 18:46:37 2016

Seq 31722 , 1.62ms, Time Mon Mar  7 18:46:38 2016

Seq 31723 , 1.26ms, Time Mon Mar  7 18:46:39 2016

Seq 31724 , 1.33ms, Time Mon Mar  7 18:46:40 2016

Seq 31725 , 1.31ms, Time Mon Mar  7 18:46:41 2016

Seq 31726 , 1.23ms, Time Mon Mar  7 18:46:42 2016

Seq 31727 , 1.21ms, Time Mon Mar  7 18:46:43 2016

Seq 31728 , 1.56ms, Time Mon Mar  7 18:46:44 2016

Seq 31729 , 1.29ms, Time Mon Mar  7 18:46:45 2016

Seq 31730 , 1.22ms, Time Mon Mar  7 18:46:46 2016

Seq 31731 , 1.24ms, Time Mon Mar  7 18:46:47 2016

Seq 31732 , 1.29ms, Time Mon Mar  7 18:46:48 2016

Seq 31733 , 1.22ms, Time Mon Mar  7 18:46:49 2016

Seq 31734 , 1.52ms, Time Mon Mar  7 18:46:50 2016

Seq 31735 , 1.24ms, Time Mon Mar  7 18:46:51 2016

Seq 31736 , 1.29ms, Time Mon Mar  7 18:46:52 2016

Seq 31737 , 1.22ms, Time Mon Mar  7 18:46:53 2016

Seq 31738 , 1.24ms, Time Mon Mar  7 18:46:54 2016

Seq 31739 , 1.24ms, Time Mon Mar  7 18:46:55 2016

Seq 31740 , 1.40ms, Time Mon Mar  7 18:46:56 2016

Seq 31741 , 1.24ms, Time Mon Mar  7 18:46:57 2016

Seq 31742 , 1.24ms, Time Mon Mar  7 18:46:58 2016

Seq 31743 , 1.22ms, Time Mon Mar  7 18:46:59 2016

Seq 31744 , 1.22ms, Time Mon Mar  7 18:47:00 2016

Seq 31745 , 1.24ms, Time Mon Mar  7 18:47:01 2016

Seq 31746 , 1.27ms, Time Mon Mar  7 18:47:02 2016

Seq 31747 , 1.25ms, Time Mon Mar  7 18:47:03 2016

Seq 31748 , 1.25ms, Time Mon Mar  7 18:47:04 2016

Seq 31749 , 1.24ms, Time Mon Mar  7 18:47:05 2016

Seq 31750 , 1.27ms, Time Mon Mar  7 18:47:06 2016

Seq 31751 , 1.27ms, Time Mon Mar  7 18:47:07 2016

Seq 31752 , 1.39ms, Time Mon Mar  7 18:47:08 2016

Seq 31753 , 1.29ms, Time Mon Mar  7 18:47:09 2016

Seq 31754 , 1.25ms, Time Mon Mar  7 18:47:10 2016

Seq 31755 , 1.31ms, Time Mon Mar  7 18:47:11 2016

Seq 31756 , 1.24ms, Time Mon Mar  7 18:47:12 2016

Seq 31757 , 1.23ms, Time Mon Mar  7 18:47:13 2016

Seq 31758 , 1.47ms, Time Mon Mar  7 18:47:14 2016

Seq 31759 , 1.24ms, Time Mon Mar  7 18:47:15 2016

Seq 31760 , 1.22ms, Time Mon Mar  7 18:47:16 2016

Seq 31761 , 1.25ms, Time Mon Mar  7 18:47:17 2016

Seq 31762 , 1.25ms, Time Mon Mar  7 18:47:18 2016

Seq 31763 , 1.27ms, Time Mon Mar  7 18:47:19 2016

Seq 31764 , 1.26ms, Time Mon Mar  7 18:47:20 2016

Seq 31765 , 1.25ms, Time Mon Mar  7 18:47:21 2016

Seq 31766 , 1.22ms, Time Mon Mar  7 18:47:22 2016

Seq 31767 , 1.24ms, Time Mon Mar  7 18:47:23 2016

Seq 31768 , 1.44ms, Time Mon Mar  7 18:47:24 2016

Seq 31769 , 1.28ms, Time Mon Mar  7 18:47:25 2016

Seq 31770 , 1.50ms, Time Mon Mar  7 18:47:26 2016

Seq 31771 , 1.25ms, Time Mon Mar  7 18:47:27 2016

Seq 31772 , 1.25ms, Time Mon Mar  7 18:47:28 2016

Seq 31773 , 1.26ms, Time Mon Mar  7 18:47:29 2016

Seq 31774 , 1.24ms, Time Mon Mar  7 18:47:30 2016

Seq 31775 , 1.35ms, Time Mon Mar  7 18:47:31 2016

Seq 31776 , 1.36ms, Time Mon Mar  7 18:47:32 2016

Seq 31777 , 1.22ms, Time Mon Mar  7 18:47:33 2016

Seq 31778 , 1.23ms, Time Mon Mar  7 18:47:34 2016

Seq 31779 , 1.22ms, Time Mon Mar  7 18:47:35 2016

Seq 31780 , 1.22ms, Time Mon Mar  7 18:47:36 2016

Seq 31781 , 1.22ms, Time Mon Mar  7 18:47:37 2016

Seq 31782 , 1.43ms, Time Mon Mar  7 18:47:38 2016

Seq 31783 , 1.26ms, Time Mon Mar  7 18:47:39 2016

Seq 31784 , 1.23ms, Time Mon Mar  7 18:47:40 2016

Seq 31785 , 1.25ms, Time Mon Mar  7 18:47:41 2016

Seq 31786 , 1.23ms, Time Mon Mar  7 18:47:42 2016

Seq 31787 , 1.23ms, Time Mon Mar  7 18:47:43 2016

Seq 31788 , 1.47ms, Time Mon Mar  7 18:47:44 2016

Seq 31789 , 1.23ms, Time Mon Mar  7 18:47:45 2016

Seq 31790 , 1.26ms, Time Mon Mar  7 18:47:46 2016

Seq 31791 , 1.28ms, Time Mon Mar  7 18:47:47 2016

Seq 31792 , 1.24ms, Time Mon Mar  7 18:47:48 2016

Seq 31793 , 1.22ms, Time Mon Mar  7 18:47:49 2016

Seq 31794 , 1.42ms, Time Mon Mar  7 18:47:50 2016

Seq 31795 , 1.22ms, Time Mon Mar  7 18:47:51 2016

Seq 31796 , 1.24ms, Time Mon Mar  7 18:47:52 2016

Seq 31797 , 1.25ms, Time Mon Mar  7 18:47:53 2016

Seq 31798 , 1.29ms, Time Mon Mar  7 18:47:54 2016

Seq 31799 , 1.23ms, Time Mon Mar  7 18:47:55 2016

Seq 31800 , 1.40ms, Time Mon Mar  7 18:47:56 2016

Seq 31801 , 1.25ms, Time Mon Mar  7 18:47:57 2016

Seq 31802 , 1.23ms, Time Mon Mar  7 18:47:58 2016

Seq 31803 , 1.29ms, Time Mon Mar  7 18:47:59 2016

Seq 31804 , 1.24ms, Time Mon Mar  7 18:48:00 2016

Seq 31805 , 1.45ms, Time Mon Mar  7 18:48:01 2016

Seq 31806 , 1.24ms, Time Mon Mar  7 18:48:02 2016

Seq 31807 , 1.23ms, Time Mon Mar  7 18:48:03 2016

Seq 31808 , 1.27ms, Time Mon Mar  7 18:48:04 2016

Seq 31809 , 1.30ms, Time Mon Mar  7 18:48:05 2016

Seq 31810 , 1.26ms, Time Mon Mar  7 18:48:06 2016

Seq 31811 , 1.25ms, Time Mon Mar  7 18:48:07 2016

Seq 31812 , 1.43ms, Time Mon Mar  7 18:48:08 2016

Seq 31813 , 1.23ms, Time Mon Mar  7 18:48:09 2016

Seq 31814 , 1.23ms, Time Mon Mar  7 18:48:10 2016

Seq 31815 , 1.28ms, Time Mon Mar  7 18:48:11 2016

Seq 31816 , 1.26ms, Time Mon Mar  7 18:48:12 2016

Seq 31817 , 1.23ms, Time Mon Mar  7 18:48:13 2016

Seq 31818 , 1.44ms, Time Mon Mar  7 18:48:14 2016

Seq 31819 , 1.23ms, Time Mon Mar  7 18:48:15 2016

Seq 31820 , 1.27ms, Time Mon Mar  7 18:48:16 2016

Seq 31821 , 1.33ms, Time Mon Mar  7 18:48:17 2016

Seq 31822 , 1.23ms, Time Mon Mar  7 18:48:18 2016

Seq 31823 , 1.27ms, Time Mon Mar  7 18:48:19 2016

Seq 31824 , 1.40ms, Time Mon Mar  7 18:48:20 2016

Seq 31825 , 1.29ms, Time Mon Mar  7 18:48:21 2016

Seq 31826 , 1.24ms, Time Mon Mar  7 18:48:22 2016

Seq 31827 , 1.29ms, Time Mon Mar  7 18:48:23 2016

